date,hour,exchange,mcp,mcv,buy_volume,sell_volume,day_of_week,month,is_weekend,is_peak,grid_period_Evening_Peak,grid_period_Morning_Peak,grid_period_Off_Peak,buy_sell_ratio,daily_avg_mcp,mcp_lag1,mcp_roll7_mean,mcp_roll7_std,mcp_ema_12,mcp_ema_24
2026-05-19,7.0,IEX,4.18358,4185.38,12019.98,7536.08,1,5,0,0,False,True,False,1.5949910277027433,5.801740416666667,5.708184583333334,5.613583749999999,0.35721119563922626,5.162173906468354,4.988185596829313
2026-05-19,6.0,IEX,3.82397,3393.52,11424.7,5996.2,1,5,0,0,False,True,False,1.9053233682910455,5.801740416666667,5.708184583333334,5.613583749999999,0.35721119563922626,5.162173906468354,4.988185596829313
2026-05-19,5.0,IEX,9.22485,4030.92,13950.88,4806.7,1,5,0,0,False,False,True,2.9023820856255185,5.801740416666667,5.708184583333334,5.613583749999999,0.35721119563922626,5.162173906468354,4.988185596829313
2026-05-19,4.0,IEX,10.0,3735.92,15278.68,4201.83,1,5,0,0,False,False,True,3.6361966009186557,5.801740416666667,5.708184583333334,5.613583749999999,0.35721119563922626,5.162173906468354,4.988185596829313
2026-05-19,3.0,IEX,10.0,3093.27,17338.7,3482.08,1,5,0,0,False,False,True,4.97940884477264,5.801740416666667,5.708184583333334,5.613583749999999,0.35721119563922626,5.162173906468354,4.988185596829313
2026-05-19,2.0,IEX,10.0,2826.95,23021.1,3109.55,1,5,0,0,False,False,True,7.40335415927271,5.801740416666667,5.708184583333334,5.613583749999999,0.35721119563922626,5.162173906468354,4.988185596829313
2026-05-19,1.0,IEX,10.0,2511.9,29710.08,2659.2,1,5,0,0,False,False,True,11.172563134880555,5.801740416666667,5.708184583333334,5.613583749999999,0.35721119563922626,5.162173906468354,4.988185596829313
2026-05-19,11.0,IEX,1.79306,8996.69,13876.15,43561.75,1,5,0,1,False,False,True,0.3185397739258547,5.801740416666667,5.708184583333334,5.613583749999999,0.35721119563922626,5.162173906468354,4.988185596829313
2026-05-20,15.0,IEX,2.26131,10735.46,16202.9,37735.0,2,5,0,1,False,False,True,0.42938651108271186,5.852642500000001,5.801740416666667,5.601886845238096,0.3461189056682748,5.268399843934761,5.057342149082968
2026-05-20,16.0,IEX,2.95924,10519.3,17540.7,25764.78,2,5,0,1,False,False,True,0.6808014659233258,5.852642500000001,5.801740416666667,5.601886845238096,0.3461189056682748,5.268399843934761,5.057342149082968
2026-05-20,17.0,IEX,3.27436,7857.49,15127.53,18407.05,2,5,0,1,False,False,True,0.8218334818334099,5.852642500000001,5.801740416666667,5.601886845238096,0.3461189056682748,5.268399843934761,5.057342149082968
2026-05-20,18.0,IEX,3.8492,6310.05,14136.7,11292.88,2,5,0,1,True,False,False,1.2518241571221655,5.852642500000001,5.801740416666667,5.601886845238096,0.3461189056682748,5.268399843934761,5.057342149082968
2026-05-20,14.0,IEX,1.62587,10196.76,14006.48,45769.98,2,5,0,1,False,False,True,0.3060189232536219,5.852642500000001,5.801740416666667,5.601886845238096,0.3461189056682748,5.268399843934761,5.057342149082968
2026-05-20,20.0,IEX,10.0,2362.22,18665.38,3171.33,2,5,0,1,True,False,False,5.885663094393636,5.852642500000001,5.801740416666667,5.601886845238096,0.3461189056682748,5.268399843934761,5.057342149082968
2026-05-20,21.0,IEX,10.0,2018.35,24320.3,2827.45,2,5,0,1,True,False,False,8.601496017254076,5.852642500000001,5.801740416666667,5.601886845238096,0.3461189056682748,5.268399843934761,5.057342149082968
2026-05-20,22.0,IEX,10.0,1882.32,30025.95,2691.43,2,5,0,1,True,False,False,11.156132572067145,5.852642500000001,5.801740416666667,5.601886845238096,0.3461189056682748,5.268399843934761,5.057342149082968
2026-05-20,23.0,IEX,10.0,1740.69,33477.65,2549.8,2,5,0,0,False,False,True,13.129519910857635,5.852642500000001,5.801740416666667,5.601886845238096,0.3461189056682748,5.268399843934761,5.057342149082968
2026-05-20,19.0,IEX,7.18953,4631.37,13409.45,6582.43,2,5,0,1,True,False,False,2.037158006940966,5.852642500000001,5.801740416666667,5.601886845238096,0.3461189056682748,5.268399843934761,5.057342149082968
2026-05-20,13.0,IEX,1.78409,10941.07,14993.58,46673.6,2,5,0,1,False,False,True,0.32124327235926875,5.852642500000001,5.801740416666667,5.601886845238096,0.3461189056682748,5.268399843934761,5.057342149082968
2026-05-20,24.0,IEX,10.0,1673.31,33723.43,2160.83,2,5,0,0,False,False,True,15.60670198207771,5.852642500000001,5.801740416666667,5.601886845238096,0.3461189056682748,5.268399843934761,5.057342149082968
2026-05-20,11.0,IEX,1.76401,10103.91,15715.28,44809.28,2,5,0,1,False,False,True,0.35071485184526174,5.852642500000001,5.801740416666667,5.601886845238096,0.3461189056682748,5.268399843934761,5.057342149082968
2026-05-20,1.0,IEX,10.0,2137.57,30077.03,2272.68,2,5,0,0,False,False,True,13.234168412472638,5.852642500000001,5.801740416666667,5.601886845238096,0.3461189056682748,5.268399843934761,5.057342149082968
2026-05-20,2.0,IEX,10.0,2512.49,21330.65,2782.9,2,5,0,0,False,False,True,7.664899896996299,5.852642500000001,5.801740416666667,5.601886845238096,0.3461189056682748,5.268399843934761,5.057342149082968
2026-05-20,3.0,IEX,10.0,2996.4,16392.3,3373.0,2,5,0,0,False,False,True,4.859857679039852,5.852642500000001,5.801740416666667,5.601886845238096,0.3461189056682748,5.268399843934761,5.057342149082968
2026-05-20,4.0,IEX,9.93325,4187.18,14478.35,4673.98,2,5,0,0,False,False,True,3.097649106120161,5.852642500000001,5.801740416666667,5.601886845238096,0.3461189056682748,5.268399843934761,5.057342149082968
2026-05-20,5.0,IEX,9.65413,4337.35,13410.98,5116.38,2,5,0,0,False,False,True,2.621185286039768,5.852642500000001,5.801740416666667,5.601886845238096,0.3461189056682748,5.268399843934761,5.057342149082968
2026-05-20,12.0,IEX,1.8195,10967.1,15673.23,46601.38,2,5,0,1,False,False,True,0.3363254478008322,5.852642500000001,5.801740416666667,5.601886845238096,0.3461189056682748,5.268399843934761,5.057342149082968
2026-05-20,7.0,IEX,4.05872,4050.05,11296.93,7378.8,2,5,0,0,False,True,False,1.5309982632257302,5.852642500000001,5.801740416666667,5.601886845238096,0.3461189056682748,5.268399843934761,5.057342149082968
2026-05-20,8.0,IEX,2.6618000000000004,6049.25,12092.98,17406.83,2,5,0,0,False,True,False,0.6947261501980968,5.852642500000001,5.801740416666667,5.601886845238096,0.3461189056682748,5.268399843934761,5.057342149082968
2026-05-20,9.0,IEX,1.53791,7606.42,11683.78,34768.28,2,5,0,1,False,True,False,0.33604710951014916,5.852642500000001,5.801740416666667,5.601886845238096,0.3461189056682748,5.268399843934761,5.057342149082968
2026-05-20,10.0,IEX,1.7593800000000002,9649.79,14696.25,40448.55,2,5,0,1,False,True,False,0.36333193640727984,5.852642500000001,5.801740416666667,5.601886845238096,0.3461189056682748,5.268399843934761,5.057342149082968
2026-05-20,6.0,IEX,4.33112,3338.7,11413.58,5385.53,2,5,0,0,False,True,False,2.1193048741362412,5.852642500000001,5.801740416666667,5.601886845238096,0.3461189056682748,5.268399843934761,5.057342149082968
2026-05-21,23.0,IEX,10.0,1848.87,39140.53,2657.98,3,5,0,0,False,False,True,14.725667556845169,5.9970670833333335,5.852642500000001,5.61323625,0.35925091613836657,5.380502496149926,5.1325201438229975
2026-05-21,22.0,IEX,10.0,2226.89,35214.88,3036.0,3,5,0,1,True,False,False,11.599104046116256,5.9970670833333335,5.852642500000001,5.61323625,0.35925091613836657,5.380502496149926,5.1325201438229975
2026-05-21,21.0,IEX,10.0,2462.84,31520.13,3271.95,3,5,0,1,True,False,False,9.633438745599907,5.9970670833333335,5.852642500000001,5.61323625,0.35925091613836657,5.380502496149926,5.1325201438229975
2026-05-21,20.0,IEX,10.0,2736.07,25499.85,3545.18,3,5,0,1,True,False,False,7.192822346981472,5.9970670833333335,5.852642500000001,5.61323625,0.35925091613836657,5.380502496149926,5.1325201438229975
2026-05-21,19.0,IEX,7.18627,4545.68,14298.05,6117.98,3,5,0,1,True,False,False,2.337054056507125,5.9970670833333335,5.852642500000001,5.61323625,0.35925091613836657,5.380502496149926,5.1325201438229975
2026-05-21,18.0,IEX,3.68171,5920.87,14278.65,11464.23,3,5,0,1,True,False,False,1.2454957714164006,5.9970670833333335,5.852642500000001,5.61323625,0.35925091613836657,5.380502496149926,5.1325201438229975
2026-05-21,17.0,IEX,3.16807,7461.07,17399.75,19105.45,3,5,0,1,False,False,True,0.910721809268705,5.9970670833333335,5.852642500000001,5.61323625,0.35925091613836657,5.380502496149926,5.1325201438229975
2026-05-21,16.0,IEX,3.04314,10277.58,19855.43,24898.45,3,5,0,1,False,False,True,0.797456467853438,5.9970670833333335,5.852642500000001,5.61323625,0.35925091613836657,5.380502496149926,5.1325201438229975
2026-05-21,15.0,IEX,2.30902,10940.89,18874.23,36880.13,3,5,0,1,False,False,True,0.5117723282125707,5.9970670833333335,5.852642500000001,5.61323625,0.35925091613836657,5.380502496149926,5.1325201438229975
2026-05-21,14.0,IEX,1.64914,10783.65,16787.68,43231.0,3,5,0,1,False,False,True,0.38832504443840643,5.9970670833333335,5.852642500000001,5.61323625,0.35925091613836657,5.380502496149926,5.1325201438229975
2026-05-21,13.0,IEX,1.74741,11547.64,17781.65,43986.98,3,5,0,1,False,False,True,0.40424802966599477,5.9970670833333335,5.852642500000001,5.61323625,0.35925091613836657,5.380502496149926,5.1325201438229975
2026-05-21,24.0,IEX,10.0,1688.39,40996.88,2175.9,3,5,0,0,False,False,True,18.841343725165014,5.9970670833333335,5.852642500000001,5.61323625,0.35925091613836657,5.380502496149926,5.1325201438229975
2026-05-21,11.0,IEX,1.87036,11176.88,18067.98,43521.15,3,5,0,1,False,False,True,0.41515401123013657,5.9970670833333335,5.852642500000001,5.61323625,0.35925091613836657,5.380502496149926,5.1325201438229975
2026-05-21,1.0,IEX,10.0,2202.1,31087.9,2337.2,3,5,0,0,False,False,True,13.301343431022834,5.9970670833333335,5.852642500000001,5.61323625,0.35925091613836657,5.380502496149926,5.1325201438229975
2026-05-21,2.0,IEX,10.0,2147.37,25220.98,2417.78,3,5,0,0,False,False,True,10.431461876467411,5.9970670833333335,5.852642500000001,5.61323625,0.35925091613836657,5.380502496149926,5.1325201438229975
2026-05-21,3.0,IEX,10.0,2468.69,21012.73,2845.3,3,5,0,0,False,False,True,7.38506657510608,5.9970670833333335,5.852642500000001,5.61323625,0.35925091613836657,5.380502496149926,5.1325201438229975
2026-05-21,4.0,IEX,10.0,3311.84,18503.78,3765.55,3,5,0,0,False,False,True,4.913964746414295,5.9970670833333335,5.852642500000001,5.61323625,0.35925091613836657,5.380502496149926,5.1325201438229975
2026-05-21,5.0,IEX,10.0,3403.92,16366.43,3954.13,3,5,0,0,False,False,True,4.1390723012671,5.9970670833333335,5.852642500000001,5.61323625,0.35925091613836657,5.380502496149926,5.1325201438229975
2026-05-21,12.0,IEX,1.83685,11746.65,18568.78,44108.13,3,5,0,1,False,False,True,0.4209831610587474,5.9970670833333335,5.852642500000001,5.61323625,0.35925091613836657,5.380502496149926,5.1325201438229975
2026-05-21,7.0,IEX,4.79274,4225.95,12533.43,6310.58,3,5,0,0,False,True,False,1.9860979466450028,5.9970670833333335,5.852642500000001,5.61323625,0.35925091613836657,5.380502496149926,5.1325201438229975
2026-05-21,8.0,IEX,3.0598400000000003,4763.2,12653.73,14695.1,3,5,0,0,False,True,False,0.861084986926877,5.9970670833333335,5.852642500000001,5.61323625,0.35925091613836657,5.380502496149926,5.1325201438229975
2026-05-21,9.0,IEX,1.72648,6466.76,13685.2,31407.88,3,5,0,1,False,True,False,0.43572504720607536,5.9970670833333335,5.852642500000001,5.61323625,0.35925091613836657,5.380502496149926,5.1325201438229975
2026-05-21,10.0,IEX,1.78983,9389.27,16896.9,39032.7,3,5,0,1,False,True,False,0.43289088368652673,5.9970670833333335,5.852642500000001,5.61323625,0.35925091613836657,5.380502496149926,5.1325201438229975
2026-05-21,6.0,IEX,6.06875,3497.63,12755.25,4583.35,3,5,0,0,False,True,False,2.7829535104607905,5.9970670833333335,5.852642500000001,5.61323625,0.35925091613836657,5.380502496149926,5.1325201438229975
2026-05-22,14.0,IEX,1.99741,10852.94,21593.15,40929.3,4,5,0,1,False,False,True,0.5275719348907575,6.603319166666666,5.9970670833333335,5.765721011904762,0.514116294810083,5.568628137767886,5.250184065650491
2026-05-22,15.0,IEX,2.66258,11052.89,24223.95,33918.03,4,5,0,1,False,False,True,0.7141909477896591,6.603319166666666,5.9970670833333335,5.765721011904762,0.514116294810083,5.568628137767886,5.250184065650491
2026-05-22,16.0,IEX,3.47861,10926.6,24847.83,21848.13,4,5,0,1,False,False,True,1.1372977910982323,6.603319166666666,5.9970670833333335,5.765721011904762,0.514116294810083,5.568628137767886,5.250184065650491
2026-05-22,17.0,IEX,3.65515,9426.46,22789.13,17039.48,4,5,0,1,False,False,True,1.3374310710553192,6.603319166666666,5.9970670833333335,5.765721011904762,0.514116294810083,5.568628137767886,5.250184065650491
2026-05-22,18.0,IEX,4.91638,7275.58,21344.73,10279.58,4,5,0,1,True,False,False,2.0764204353909204,6.603319166666666,5.9970670833333335,5.765721011904762,0.514116294810083,5.568628137767886,5.250184065650491
2026-05-22,20.0,IEX,10.0,2122.17,32228.88,2931.28,4,5,0,1,True,False,False,10.994814514496005,6.603319166666666,5.9970670833333335,5.765721011904762,0.514116294810083,5.568628137767886,5.250184065650491
2026-05-22,21.0,IEX,10.0,2008.23,38276.18,2817.35,4,5,0,1,True,False,False,13.585880300332297,6.603319166666666,5.9970670833333335,5.765721011904762,0.514116294810083,5.568628137767886,5.250184065650491
2026-05-22,22.0,IEX,10.0,1812.16,44939.58,2621.28,4,5,0,1,True,False,False,17.14413562403049,6.603319166666666,5.9970670833333335,5.765721011904762,0.514116294810083,5.568628137767886,5.250184065650491
2026-05-22,23.0,IEX,10.0,1749.49,52834.65,2558.6,4,5,0,0,False,False,True,20.6498279502469,6.603319166666666,5.9970670833333335,5.765721011904762,0.514116294810083,5.568628137767886,5.250184065650491
2026-05-22,13.0,IEX,1.98251,10918.26,21643.6,41501.78,4,5,0,1,False,False,True,0.5215101616071622,6.603319166666666,5.9970670833333335,5.765721011904762,0.514116294810083,5.568628137767886,5.250184065650491
2026-05-22,19.0,IEX,9.00003,3886.75,21069.88,4805.6,4,5,0,1,True,False,False,4.38444314053512,6.603319166666666,5.9970670833333335,5.765721011904762,0.514116294810083,5.568628137767886,5.250184065650491
2026-05-22,24.0,IEX,10.0,1665.48,52970.63,2153.0,4,5,0,0,False,False,True,24.60317220342233,6.603319166666666,5.9970670833333335,5.765721011904762,0.514116294810083,5.568628137767886,5.250184065650491
2026-05-22,12.0,IEX,1.98565,10788.62,22872.55,40621.73,4,5,0,1,False,False,True,0.5630619374007305,6.603319166666666,5.9970670833333335,5.765721011904762,0.514116294810083,5.568628137767886,5.250184065650491
2026-05-22,10.0,IEX,2.14299,8899.15,21441.23,35199.35,4,5,0,1,False,True,False,0.6091371003699962,6.603319166666666,5.9970670833333335,5.765721011904762,0.514116294810083,5.568628137767886,5.250184065650491
2026-05-22,11.0,IEX,2.09439,9964.33,22462.53,39083.9,4,5,0,1,False,False,True,0.57472591001033,6.603319166666666,5.9970670833333335,5.765721011904762,0.514116294810083,5.568628137767886,5.250184065650491
2026-05-22,1.0,IEX,10.0,1359.33,46940.55,1494.45,4,5,0,0,False,False,True,31.409916481582414,6.603319166666666,5.9970670833333335,5.765721011904762,0.514116294810083,5.568628137767886,5.250184065650491
2026-05-22,2.0,IEX,10.0,1320.54,38276.28,1590.95,4,5,0,0,False,False,True,24.058757195017083,6.603319166666666,5.9970670833333335,5.765721011904762,0.514116294810083,5.568628137767886,5.250184065650491
2026-05-22,3.0,IEX,10.0,1541.32,26985.88,1917.93,4,5,0,0,False,False,True,14.070315318753472,6.603319166666666,5.9970670833333335,5.765721011904762,0.514116294810083,5.568628137767886,5.250184065650491
2026-05-22,4.0,IEX,10.0,1947.17,24217.35,2400.88,4,5,0,0,False,False,True,10.086863941192961,6.603319166666666,5.9970670833333335,5.765721011904762,0.514116294810083,5.568628137767886,5.250184065650491
2026-05-22,6.0,IEX,10.0,2304.97,16553.63,2934.48,4,5,0,0,False,True,False,5.641077786725151,6.603319166666666,5.9970670833333335,5.765721011904762,0.514116294810083,5.568628137767886,5.250184065650491
2026-05-22,7.0,IEX,8.25019,3390.12,15272.88,4220.6,4,5,0,0,False,True,False,3.618651368007744,6.603319166666666,5.9970670833333335,5.765721011904762,0.514116294810083,5.568628137767886,5.250184065650491
2026-05-22,8.0,IEX,3.97153,5745.95,16393.98,12426.15,4,5,0,0,False,True,False,1.3193128995551213,6.603319166666666,5.9970670833333335,5.765721011904762,0.514116294810083,5.568628137767886,5.250184065650491
2026-05-22,9.0,IEX,2.34224,7569.58,17798.5,27875.8,4,5,0,1,False,True,False,0.6384928860737655,6.603319166666666,5.9970670833333335,5.765721011904762,0.514116294810083,5.568628137767886,5.250184065650491
2026-05-22,5.0,IEX,10.0,2261.2,20253.93,2811.4,4,5,0,0,False,False,True,7.204214956234562,6.603319166666666,5.9970670833333335,5.765721011904762,0.514116294810083,5.568628137767886,5.250184065650491
2026-05-23,24.0,IEX,10.0,1865.71,43519.83,1865.73,5,5,1,0,False,False,True,23.325899120848682,6.448627916666666,6.603319166666666,5.902014345238095,0.5550831369266789,5.704012719136929,5.346059573731786
2026-05-23,14.0,IEX,2.00224,12088.31,18591.08,41540.38,5,5,1,1,False,False,True,0.4475423671021926,6.448627916666666,6.603319166666666,5.902014345238095,0.5550831369266789,5.704012719136929,5.346059573731786
2026-05-23,15.0,IEX,2.89087,10657.98,20735.95,31656.88,5,5,1,1,False,False,True,0.655021909722303,6.448627916666666,6.603319166666666,5.902014345238095,0.5550831369266789,5.704012719136929,5.346059573731786
2026-05-23,16.0,IEX,3.54629,10031.54,21279.83,20175.15,5,5,1,1,False,False,True,1.0547544870522625,6.448627916666666,6.603319166666666,5.902014345238095,0.5550831369266789,5.704012719136929,5.346059573731786
2026-05-23,17.0,IEX,3.63107,9134.04,19754.03,16549.58,5,5,1,1,False,False,True,1.1936272695780632,6.448627916666666,6.603319166666666,5.902014345238095,0.5550831369266789,5.704012719136929,5.346059573731786
2026-05-23,20.0,IEX,10.0,3007.59,25378.0,3007.6,5,5,1,1,True,False,False,8.437957147100821,6.448627916666666,6.603319166666666,5.902014345238095,0.5550831369266789,5.704012719136929,5.346059573731786
2026-05-23,19.0,IEX,7.46764,4703.04,16880.0,5665.65,5,5,1,1,True,False,False,2.9793580560405992,6.448627916666666,6.603319166666666,5.902014345238095,0.5550831369266789,5.704012719136929,5.346059573731786
2026-05-23,21.0,IEX,10.0,2634.08,30991.5,2634.08,5,5,1,1,True,False,False,11.765587940512102,6.448627916666666,6.603319166666666,5.902014345238095,0.5550831369266789,5.704012719136929,5.346059573731786
2026-05-23,22.0,IEX,10.0,2329.4,35795.55,2329.4,5,5,1,1,True,False,False,15.366854059556735,6.448627916666666,6.603319166666666,5.902014345238095,0.5550831369266789,5.704012719136929,5.346059573731786
2026-05-23,13.0,IEX,2.13213,12123.66,18998.65,41752.63,5,5,1,1,False,False,True,0.4550288208299624,6.448627916666666,6.603319166666666,5.902014345238095,0.5550831369266789,5.704012719136929,5.346059573731786
2026-05-23,18.0,IEX,4.273029999999999,6692.03,16274.63,10104.35,5,5,1,1,True,False,False,1.6106558050635065,6.448627916666666,6.603319166666666,5.902014345238095,0.5550831369266789,5.704012719136929,5.346059573731786
2026-05-23,23.0,IEX,10.0,2036.27,44600.48,2036.28,5,5,1,0,False,False,True,21.902920905263912,6.448627916666666,6.603319166666666,5.902014345238095,0.5550831369266789,5.704012719136929,5.346059573731786
2026-05-23,12.0,IEX,2.1365700000000003,12586.0,21059.33,42136.75,5,5,1,1,False,False,True,0.4997853416554942,6.448627916666666,6.603319166666666,5.902014345238095,0.5550831369266789,5.704012719136929,5.346059573731786
2026-05-23,10.0,IEX,2.23062,10266.02,20801.58,36267.43,5,5,1,1,False,True,False,0.5735609055911707,6.448627916666666,6.603319166666666,5.902014345238095,0.5550831369266789,5.704012719136929,5.346059573731786
2026-05-23,1.0,IEX,10.0,1788.42,41524.75,1788.43,5,5,1,0,False,False,True,23.218549100504077,6.448627916666666,6.603319166666666,5.902014345238095,0.5550831369266789,5.704012719136929,5.346059573731786
2026-05-23,2.0,IEX,10.0,1801.44,38002.43,1801.45,5,5,1,0,False,False,True,21.095467422934483,6.448627916666666,6.603319166666666,5.902014345238095,0.5550831369266789,5.704012719136929,5.346059573731786
2026-05-23,3.0,IEX,10.0,1877.46,24851.08,1877.48,5,5,1,0,False,False,True,13.236401915139433,6.448627916666666,6.603319166666666,5.902014345238095,0.5550831369266789,5.704012719136929,5.346059573731786
2026-05-23,4.0,IEX,10.0,2325.73,21531.6,2325.73,5,5,1,0,False,False,True,9.257996374222301,6.448627916666666,6.603319166666666,5.902014345238095,0.5550831369266789,5.704012719136929,5.346059573731786
2026-05-23,11.0,IEX,2.25945,12558.1,21464.93,41340.98,5,5,1,1,False,False,True,0.5192167673530678,6.448627916666666,6.603319166666666,5.902014345238095,0.5550831369266789,5.704012719136929,5.346059573731786
2026-05-23,6.0,IEX,10.0,2415.7,16330.78,2415.7,5,5,1,0,False,True,False,6.760268217244409,6.448627916666666,6.603319166666666,5.902014345238095,0.5550831369266789,5.704012719136929,5.346059573731786
2026-05-23,7.0,IEX,6.81916,3119.33,16076.45,3400.13,5,5,1,0,False,True,False,4.728186849537556,6.448627916666666,6.603319166666666,5.902014345238095,0.5550831369266789,5.704012719136929,5.346059573731786
2026-05-23,8.0,IEX,3.59548,5951.8,16641.35,12559.48,5,5,1,0,False,True,False,1.325003104169119,6.448627916666666,6.603319166666666,5.902014345238095,0.5550831369266789,5.704012719136929,5.346059573731786
2026-05-23,9.0,IEX,1.78252,8370.78,17162.15,28737.8,5,5,1,1,False,True,False,0.5971977671926182,6.448627916666666,6.603319166666666,5.902014345238095,0.5550831369266789,5.704012719136929,5.346059573731786
2026-05-23,5.0,IEX,10.0,2334.2,18979.58,2334.2,5,5,1,0,False,False,True,8.131085561943769,6.448627916666666,6.603319166666666,5.902014345238095,0.5550831369266789,5.704012719136929,5.346059573731786
2026-05-24,14.0,IEX,1.46648,10947.02,13445.7,43526.95,6,5,1,1,False,False,True,0.3089051724715596,5.8953075,6.448627916666666,6.043841309523809,0.3437424073550269,5.733442685423556,5.389999407833243
2026-05-24,23.0,IEX,10.0,2358.67,29913.18,2358.68,6,5,1,0,False,False,True,12.682169634362568,5.8953075,6.448627916666666,6.043841309523809,0.3437424073550269,5.733442685423556,5.389999407833243
2026-05-24,22.0,IEX,10.0,2697.22,23176.03,2697.23,6,5,1,1,True,False,False,8.592530082371432,5.8953075,6.448627916666666,6.043841309523809,0.3437424073550269,5.733442685423556,5.389999407833243
2026-05-24,21.0,IEX,10.0,3003.81,21264.25,3003.83,6,5,1,1,True,False,False,7.079045728023737,5.8953075,6.448627916666666,6.043841309523809,0.3437424073550269,5.733442685423556,5.389999407833243
2026-05-24,20.0,IEX,9.00307,3676.05,16562.33,3831.9,6,5,1,1,True,False,False,4.3222239507235996,5.8953075,6.448627916666666,6.043841309523809,0.3437424073550269,5.733442685423556,5.389999407833243
2026-05-24,19.0,IEX,4.47231,4908.17,12341.03,6830.75,6,5,1,1,True,False,False,1.8066874035696119,5.8953075,6.448627916666666,6.043841309523809,0.3437424073550269,5.733442685423556,5.389999407833243
2026-05-24,18.0,IEX,3.64659,5531.15,12676.53,10385.83,6,5,1,1,True,False,False,1.2205601273845614,5.8953075,6.448627916666666,6.043841309523809,0.3437424073550269,5.733442685423556,5.389999407833243
2026-05-24,17.0,IEX,3.33645,7022.98,15879.5,15729.2,6,5,1,1,False,False,True,1.00955547579689,5.8953075,6.448627916666666,6.043841309523809,0.3437424073550269,5.733442685423556,5.389999407833243
2026-05-24,16.0,IEX,2.96167,9125.22,18497.85,22474.25,6,5,1,1,False,False,True,0.8230686226134047,5.8953075,6.448627916666666,6.043841309523809,0.3437424073550269,5.733442685423556,5.389999407833243
2026-05-24,15.0,IEX,2.1699200000000003,11248.27,16607.38,35190.8,6,5,1,1,False,False,True,0.47192391179742316,5.8953075,6.448627916666666,6.043841309523809,0.3437424073550269,5.733442685423556,5.389999407833243
2026-05-24,13.0,IEX,1.5371,10914.93,13337.83,44110.45,6,5,1,1,False,False,True,0.30237347379081975,5.8953075,6.448627916666666,6.043841309523809,0.3437424073550269,5.733442685423556,5.389999407833243
2026-05-24,24.0,IEX,10.0,2214.89,30362.3,2214.9,6,5,1,0,False,False,True,13.708203468742589,5.8953075,6.448627916666666,6.043841309523809,0.3437424073550269,5.733442685423556,5.389999407833243
2026-05-24,11.0,IEX,1.55824,10368.65,13323.03,45111.68,6,5,1,1,False,False,True,0.2953343789689645,5.8953075,6.448627916666666,6.043841309523809,0.3437424073550269,5.733442685423556,5.389999407833243
2026-05-24,1.0,IEX,10.0,2209.92,29781.73,2209.93,6,5,1,0,False,False,True,13.476322718473785,5.8953075,6.448627916666666,6.043841309523809,0.3437424073550269,5.733442685423556,5.389999407833243
2026-05-24,2.0,IEX,10.0,2462.5,26285.8,2462.5,6,5,1,0,False,False,True,10.674436504875384,5.8953075,6.448627916666666,6.043841309523809,0.3437424073550269,5.733442685423556,5.389999407833243
2026-05-24,3.0,IEX,10.0,2945.12,22082.5,2945.13,6,5,1,0,False,False,True,7.497971201617682,5.8953075,6.448627916666666,6.043841309523809,0.3437424073550269,5.733442685423556,5.389999407833243
2026-05-24,4.0,IEX,10.0,3390.52,21530.25,3390.53,6,5,1,0,False,False,True,6.3501133853700935,5.8953075,6.448627916666666,6.043841309523809,0.3437424073550269,5.733442685423556,5.389999407833243
2026-05-24,5.0,IEX,10.0,3830.15,19312.78,3830.15,6,5,1,0,False,False,True,5.042303813056136,5.8953075,6.448627916666666,6.043841309523809,0.3437424073550269,5.733442685423556,5.389999407833243
2026-05-24,12.0,IEX,1.53762,10918.63,14002.65,44921.48,6,5,1,1,False,False,True,0.3117139060619298,5.8953075,6.448627916666666,6.043841309523809,0.3437424073550269,5.733442685423556,5.389999407833243
2026-05-24,7.0,IEX,4.87845,4603.77,14182.18,6424.5,6,5,1,0,False,True,False,2.207514978274551,5.8953075,6.448627916666666,6.043841309523809,0.3437424073550269,5.733442685423556,5.389999407833243
2026-05-24,8.0,IEX,3.07849,6351.9,12970.75,14622.1,6,5,1,0,False,True,False,0.8870647848892671,5.8953075,6.448627916666666,6.043841309523809,0.3437424073550269,5.733442685423556,5.389999407833243
2026-05-24,9.0,IEX,1.77808,7990.85,12134.63,30720.05,6,5,1,1,False,True,False,0.39500684393579866,5.8953075,6.448627916666666,6.043841309523809,0.3437424073550269,5.733442685423556,5.389999407833243
2026-05-24,10.0,IEX,1.88782,8952.83,13025.7,40129.08,6,5,1,1,False,True,False,0.3245950317513895,5.8953075,6.448627916666666,6.043841309523809,0.3437424073550269,5.733442685423556,5.389999407833243
2026-05-24,6.0,IEX,8.17509,4610.57,15884.0,4896.15,6,5,1,0,False,True,False,3.2441816463054,5.8953075,6.448627916666666,6.043841309523809,0.3437424073550269,5.733442685423556,5.389999407833243
2026-05-25,14.0,IEX,1.93585,9078.5,18104.3,40227.4,0,5,0,1,False,False,True,0.45004897148459777,6.17529,5.8953075,6.110570654761905,0.3115543658991818,5.801419195358394,5.4528226552065835
2026-05-25,15.0,IEX,2.70013,9583.75,20614.08,32088.35,0,5,0,1,False,False,True,0.6424163284673671,6.17529,5.8953075,6.110570654761905,0.3115543658991818,5.801419195358394,5.4528226552065835
